0.01159,0.00010
0.01457,0.00022
0.01196,0.00020
0.01233,0.00017
0.01236,0.00010
0.01233,0.00017
0.01229,0.00015
0.01198,0.00020
0.01102,0.00008
0.01190,0.00006
0.01271,0.00028
0.01218,0.00009
